#	 ( ( mertz ( and oona ) ) puppy )	 ( ( ( ( pumpkin ( and oona ) ) ( or ( pumpkin ( and abby ) ) ) ) ( or pumpkin ) ) puppy )	#
=	 ( ( oona ( or oona ) ) cat )	 ( ( ( oona ( and ( pumpkin ( or mertz ) ) ) ) ( or oona ) ) cat )	=
>	 ( ( ( ( mouse ( and mouse ) ) ( and marcel ) ) ( or ( ( marcel ( and mertz ) ) ( and mertz ) ) ) ) dog )	 ( ( abby ( and ( mouse ( and marcel ) ) ) ) dog )	>
<	 ( marcel spotted )	 ( ( ( millie ( and marcel ) ) ( or ( ( abby ( or pumpkin ) ) ( or ( marcel ( or pumpkin ) ) ) ) ) ) spotted )	<
#	 ( abby dog )	 ( ( marcel ( and ( ( ollie ( and mouse ) ) ( or ( ollie ( and abby ) ) ) ) ) ) dog )	#
<	 ( ( ( ( mouse ( and abby ) ) ( or abby ) ) ( and ollie ) ) kitten )	 ( abby kitten )	<
#	 ( ( ( abby ( or mertz ) ) ( or abby ) ) pony )	 ( ( ( ( mertz ( or abby ) ) ( or ( mertz ( or abby ) ) ) ) ( or ( abby ( and ollie ) ) ) ) pet )	=
|	 ( ollie puppy )	 ( ( ( ollie ( and ( pumpkin ( or pumpkin ) ) ) ) ( and ( pumpkin ( or mouse ) ) ) ) cat )	>
|	 ( mertz spotted )	 ( ( mertz ( and ( mertz ( and ( oona ( or pumpkin ) ) ) ) ) ) striped )	>
|	 ( ( ( ( abby ( or abby ) ) ( or mertz ) ) ( or pumpkin ) ) cat )	 ( abby puppy )	>
=	 ( ( millie ( and ( ( millie ( or mertz ) ) ( and ( pumpkin ( or millie ) ) ) ) ) ) cat )	 ( millie cat )	=
<	 ( ( ( oona ( and ( pumpkin ( and mertz ) ) ) ) ( and mertz ) ) striped )	 ( mertz striped )	<
>	 ( ( abby ( and ( ( abby ( and abby ) ) ( and ( oona ( or abby ) ) ) ) ) ) dog )	 ( abby puppy )	=
|	 ( ( ( ( mouse ( and mertz ) ) ( and mouse ) ) ( or ( pumpkin ( or ( mouse ( or oona ) ) ) ) ) ) dog )	 ( ( ( pumpkin ( or mouse ) ) ( and mertz ) ) pony )	>
#	 ( ( ( pumpkin ( or ( oona ( and oona ) ) ) ) ( or ( ( oona ( or ollie ) ) ( or ( oona ( or pumpkin ) ) ) ) ) ) dog )	 ( mertz dog )	#
|	 ( ( ( millie ( and ( pumpkin ( and millie ) ) ) ) ( or oona ) ) puppy )	 ( oona pony )	>
^	 ( ( oona ( and oona ) ) striped )	 ( ( oona ( and ( ( mertz ( or mouse ) ) ( or ( oona ( and oona ) ) ) ) ) ) spotted )	=
|	 ( marcel striped )	 ( ( ( marcel ( and ( oona ( or millie ) ) ) ) ( and ( millie ( or pumpkin ) ) ) ) spotted )	>
#	 ( millie cat )	 ( ( mouse ( or ( ( millie ( and millie ) ) ( and ( mertz ( and marcel ) ) ) ) ) ) cat )	#
v	 ( ( millie ( and ( pumpkin ( and ( ollie ( or ollie ) ) ) ) ) ) spotted )	 ( pumpkin striped )	<
<	 ( ( ( millie ( and ( mertz ( or millie ) ) ) ) ( and ( millie ( and ( millie ( and mertz ) ) ) ) ) ) striped )	 ( ( ( ( marcel ( or mertz ) ) ( and millie ) ) ( and millie ) ) striped )	<
|	 ( ( millie ( or ( oona ( or ( millie ( or abby ) ) ) ) ) ) cat )	 ( abby puppy )	>
#	 ( ( ( ( abby ( and pumpkin ) ) ( and ( pumpkin ( and mouse ) ) ) ) ( or mouse ) ) striped )	 ( abby striped )	#
#	 ( ( marcel ( and marcel ) ) spotted )	 ( ( ( marcel ( or ( pumpkin ( and abby ) ) ) ) ( and ollie ) ) spotted )	#
|	 ( oona dog )	 ( ( ( ( marcel ( or millie ) ) ( and ( mertz ( and millie ) ) ) ) ( and ( oona ( and oona ) ) ) ) cat )	>
#	 ( oona spotted )	 ( ( ( ollie ( and ( marcel ( or oona ) ) ) ) ( or ollie ) ) striped )	#
|	 ( ( ( ( mouse ( or abby ) ) ( or ( mouse ( and abby ) ) ) ) ( or ( abby ( and ( abby ( and pumpkin ) ) ) ) ) ) puppy )	 ( ( ( ( mouse ( and oona ) ) ( and abby ) ) ( or ( mouse ( or ( mouse ( and abby ) ) ) ) ) ) pony )	>
|	 ( ( ( ( marcel ( or pumpkin ) ) ( and ( pumpkin ( or pumpkin ) ) ) ) ( or ( millie ( and ( marcel ( and marcel ) ) ) ) ) ) pony )	 ( ( marcel ( and ( ( millie ( and pumpkin ) ) ( and millie ) ) ) ) cat )	>
|	 ( ( ( ( abby ( or millie ) ) ( or ( pumpkin ( or marcel ) ) ) ) ( or pumpkin ) ) cat )	 ( ( ( pumpkin ( or ( pumpkin ( and abby ) ) ) ) ( and abby ) ) pony )	>
#	 ( ( ( mouse ( or ( millie ( or ollie ) ) ) ) ( and ( ( mouse ( and mouse ) ) ( or ( mouse ( or mouse ) ) ) ) ) ) cat )	 ( ( mertz ( and ollie ) ) cat )	#
>	 ( ( pumpkin ( or ( ( abby ( and abby ) ) ( and ( abby ( and abby ) ) ) ) ) ) spotted )	 ( abby puppy )	>
#	 ( mertz cat )	 ( ( ( ( millie ( or millie ) ) ( and ( millie ( or millie ) ) ) ) ( or marcel ) ) cat )	#
<	 ( millie spotted )	 ( ( abby ( or ( marcel ( or ( millie ( or millie ) ) ) ) ) ) spotted )	<
|	 ( ( ( ( millie ( and marcel ) ) ( and millie ) ) ( or marcel ) ) kitten )	 ( marcel spotted )	=
|	 ( ( ( ( oona ( or pumpkin ) ) ( or marcel ) ) ( or ( ( marcel ( and millie ) ) ( and ( oona ( or pumpkin ) ) ) ) ) ) puppy )	 ( ( ( pumpkin ( or pumpkin ) ) ( or pumpkin ) ) pony )	>
>	 ( ( ( abby ( or mouse ) ) ( or pumpkin ) ) kitten )	 ( ( ( ( marcel ( or abby ) ) ( or pumpkin ) ) ( and ( marcel ( and ( pumpkin ( and marcel ) ) ) ) ) ) kitten )	>
v	 ( ollie spotted )	 ( ( ( pumpkin ( or ollie ) ) ( or millie ) ) striped )	<
#	 ( ( ( ( pumpkin ( and oona ) ) ( or ( ollie ( or mouse ) ) ) ) ( and mouse ) ) pony )	 ( ( ollie ( or ( oona ( and ( ollie ( or oona ) ) ) ) ) ) pony )	#
|	 ( ( ( oona ( or ( marcel ( or marcel ) ) ) ) ( or millie ) ) spotted )	 ( ( ( marcel ( and ( marcel ( and oona ) ) ) ) ( and marcel ) ) kitten )	>
>	 ( ( ( ( pumpkin ( and marcel ) ) ( and ( pumpkin ( and pumpkin ) ) ) ) ( or abby ) ) striped )	 ( ( abby ( and pumpkin ) ) striped )	>
#	 ( oona spotted )	 ( ( ( ( millie ( and millie ) ) ( and millie ) ) ( or abby ) ) spotted )	#
<	 ( ( ( ( millie ( or abby ) ) ( or ollie ) ) ( and ( ollie ( or ollie ) ) ) ) kitten )	 ( ( ollie ( or ( abby ( or ( millie ( and pumpkin ) ) ) ) ) ) striped )	<
|	 ( oona cat )	 ( ( ( ( marcel ( or oona ) ) ( and oona ) ) ( and ( ( millie ( and marcel ) ) ( and ( abby ( or oona ) ) ) ) ) ) puppy )	>
#	 ( ( ( oona ( and ( mertz ( and pumpkin ) ) ) ) ( or ( pumpkin ( and ( abby ( or abby ) ) ) ) ) ) spotted )	 ( ( oona ( or ( ( mertz ( or mertz ) ) ( or mertz ) ) ) ) striped )	#
>	 ( ( ( ( mouse ( or ollie ) ) ( and ( millie ( or abby ) ) ) ) ( and millie ) ) spotted )	 ( ( millie ( and ollie ) ) puppy )	>
v	 ( ( ( pumpkin ( and ( mouse ( and abby ) ) ) ) ( or ( marcel ( and mouse ) ) ) ) spotted )	 ( ( marcel ( or ( mouse ( or ( mouse ( and abby ) ) ) ) ) ) striped )	<
|	 ( ( oona ( or marcel ) ) kitten )	 ( ( ( ( ollie ( and marcel ) ) ( and mouse ) ) ( and ( oona ( or ( mouse ( and oona ) ) ) ) ) ) puppy )	>
>	 ( abby puppy )	 ( ( abby ( and ( ( marcel ( and marcel ) ) ( and ( marcel ( or mertz ) ) ) ) ) ) puppy )	>
|	 ( ( oona ( or marcel ) ) kitten )	 ( ( abby ( and marcel ) ) spotted )	>
|	 ( abby cat )	 ( ( abby ( and ( ( ollie ( or abby ) ) ( or ollie ) ) ) ) pony )	=
>	 ( ( ( ollie ( or mouse ) ) ( or marcel ) ) dog )	 ( ( ollie ( or ( marcel ( and ( mouse ( or ollie ) ) ) ) ) ) dog )	>
|	 ( ( pumpkin ( or ( pumpkin ( or ( pumpkin ( or millie ) ) ) ) ) ) pony )	 ( millie puppy )	>
>	 ( marcel cat )	 ( ( mouse ( and ( marcel ( or ( mouse ( and marcel ) ) ) ) ) ) kitten )	>
|	 ( ( mertz ( or ( ( mertz ( and mertz ) ) ( and oona ) ) ) ) puppy )	 ( mertz striped )	=
#	 ( abby pet )	 ( ( mouse ( or ( ollie ( or ( mouse ( and mouse ) ) ) ) ) ) pet )	#
#	 ( ( ( pumpkin ( or mouse ) ) ( or ( ( oona ( and oona ) ) ( and mertz ) ) ) ) striped )	 ( oona spotted )	#
|	 ( mertz kitten )	 ( ( ( oona ( and ( millie ( or pumpkin ) ) ) ) ( and ( mertz ( and millie ) ) ) ) puppy )	>
#	 ( ( ( ( mertz ( or pumpkin ) ) ( and ( abby ( or pumpkin ) ) ) ) ( or ( ( millie ( or millie ) ) ( or ( mertz ( or mertz ) ) ) ) ) ) puppy )	 ( ( ( pumpkin ( or ( abby ( or millie ) ) ) ) ( or millie ) ) puppy )	#
#	 ( mertz dog )	 ( ( ollie ( and ( pumpkin ( or ( ollie ( or mertz ) ) ) ) ) ) dog )	#
#	 ( ( ( ( pumpkin ( or oona ) ) ( and ( mouse ( or mertz ) ) ) ) ( or ( pumpkin ( and pumpkin ) ) ) ) cat )	 ( ( mertz ( and ( mertz ( and ( mertz ( or mertz ) ) ) ) ) ) cat )	#
#	 ( ( ( mertz ( or millie ) ) ( or mertz ) ) spotted )	 ( ( pumpkin ( and ( ( mertz ( and millie ) ) ( or ( marcel ( or marcel ) ) ) ) ) ) spotted )	#
|	 ( ( ( pumpkin ( or ollie ) ) ( or ( ( ollie ( or abby ) ) ( and pumpkin ) ) ) ) pony )	 ( ollie dog )	>
<	 ( mertz kitten )	 ( ( ( ollie ( or ( mouse ( or mertz ) ) ) ) ( or mouse ) ) cat )	<
>	 ( ( abby ( or mouse ) ) puppy )	 ( ( mouse ( or ( ( mertz ( and abby ) ) ( and ( abby ( and mouse ) ) ) ) ) ) puppy )	>
|	 ( ( ( ( pumpkin ( or oona ) ) ( or pumpkin ) ) ( or abby ) ) striped )	 ( oona spotted )	>
|	 ( oona kitten )	 ( ( ( oona ( and oona ) ) ( and marcel ) ) puppy )	>
>	 ( mouse cat )	 ( ( ( ( millie ( and millie ) ) ( and abby ) ) ( and mouse ) ) cat )	>
>	 ( ( ( ( abby ( and abby ) ) ( and marcel ) ) ( or ( ( mertz ( or marcel ) ) ( or ( abby ( or ollie ) ) ) ) ) ) dog )	 ( ( ( abby ( and ( ollie ( and mertz ) ) ) ) ( and ( ollie ( and abby ) ) ) ) dog )	>
<	 ( ( marcel ( and ( mertz ( and ( millie ( or millie ) ) ) ) ) ) puppy )	 ( ( ( millie ( or marcel ) ) ( and marcel ) ) dog )	<
|	 ( ( ( ollie ( or ( ollie ( and oona ) ) ) ) ( or ( oona ( and ( abby ( and ollie ) ) ) ) ) ) spotted )	 ( ( ( ( pumpkin ( or pumpkin ) ) ( and ollie ) ) ( and ( ( abby ( or abby ) ) ( and ( ollie ( or abby ) ) ) ) ) ) kitten )	>
|	 ( ( mouse ( or ( ( mouse ( or abby ) ) ( or ( millie ( or mouse ) ) ) ) ) ) spotted )	 ( ( ( ( millie ( or mouse ) ) ( or abby ) ) ( and ( ( mouse ( and oona ) ) ( or ( mouse ( and mouse ) ) ) ) ) ) striped )	>
>	 ( pumpkin pony )	 ( ( ( millie ( and millie ) ) ( and pumpkin ) ) pony )	>
<	 ( ( ( ( oona ( and oona ) ) ( and mertz ) ) ( and abby ) ) kitten )	 ( ( ( ( mertz ( or mertz ) ) ( and abby ) ) ( or abby ) ) striped )	<
<	 ( ( oona ( and ( ( oona ( and millie ) ) ( and millie ) ) ) ) striped )	 ( millie striped )	<
#	 ( ( ( ollie ( or millie ) ) ( and ( oona ( or mouse ) ) ) ) cat )	 ( millie cat )	#
>	 ( ( ( mertz ( or ( mertz ( or pumpkin ) ) ) ) ( or ( ( pumpkin ( or pumpkin ) ) ( and ( oona ( or mertz ) ) ) ) ) ) pony )	 ( pumpkin pony )	>
#	 ( ( ( mertz ( and ( millie ( or marcel ) ) ) ) ( or millie ) ) puppy )	 ( oona puppy )	#
#	 ( ( mouse ( and ( mouse ( or ( mouse ( or millie ) ) ) ) ) ) dog )	 ( ( oona ( or ( oona ( and ( oona ( or millie ) ) ) ) ) ) dog )	#
#	 ( ( pumpkin ( or ( millie ( and ( mertz ( and millie ) ) ) ) ) ) pony )	 ( ( ( ( pumpkin ( or mertz ) ) ( or millie ) ) ( and ( mertz ( or millie ) ) ) ) pony )	#
|	 ( mouse cat )	 ( ( ( ( mouse ( and millie ) ) ( and marcel ) ) ( and marcel ) ) dog )	>
#	 ( ( ( marcel ( or ( marcel ( or marcel ) ) ) ) ( or marcel ) ) pony )	 ( marcel spotted )	=
|	 ( mouse pony )	 ( ( ( ( mouse ( and marcel ) ) ( and ( mouse ( and marcel ) ) ) ) ( and marcel ) ) cat )	>
<	 ( ( ( ( mertz ( or mouse ) ) ( and abby ) ) ( and mertz ) ) pony )	 ( abby pony )	<
#	 ( ( ( ( mouse ( and marcel ) ) ( and mouse ) ) ( and ( ( oona ( or millie ) ) ( or mouse ) ) ) ) spotted )	 ( ( ( ( oona ( or oona ) ) ( and oona ) ) ( or ( oona ( or millie ) ) ) ) striped )	#
|	 ( abby puppy )	 ( ( ( abby ( and ( ollie ( or oona ) ) ) ) ( and ( ( oona ( and ollie ) ) ( or oona ) ) ) ) cat )	>
#	 ( ( pumpkin ( or ( marcel ( and mertz ) ) ) ) striped )	 ( ( ( abby ( or marcel ) ) ( or marcel ) ) spotted )	#
|	 ( mertz striped )	 ( ( ( ( mertz ( or mertz ) ) ( and marcel ) ) ( and ( ( millie ( or mertz ) ) ( and ( marcel ( or marcel ) ) ) ) ) ) puppy )	>
#	 ( ( ( ( mouse ( and abby ) ) ( or ( mouse ( and abby ) ) ) ) ( or ( pumpkin ( and ollie ) ) ) ) striped )	 ( pumpkin striped )	#
|	 ( millie cat )	 ( ( millie ( and ( millie ( or millie ) ) ) ) pony )	=
#	 ( ( mertz ( or ( ( millie ( and mertz ) ) ( and mertz ) ) ) ) pet )	 ( mertz pony )	=
#	 ( ( ( ( pumpkin ( and pumpkin ) ) ( or marcel ) ) ( and pumpkin ) ) kitten )	 ( marcel kitten )	#
|	 ( ( ( ( pumpkin ( and abby ) ) ( and ( ollie ( and ollie ) ) ) ) ( or ( ( pumpkin ( or ollie ) ) ( or ( mertz ( or abby ) ) ) ) ) ) spotted )	 ( ollie striped )	>
#	 ( ( mertz ( or ( ( mertz ( and mertz ) ) ( or pumpkin ) ) ) ) spotted )	 ( ( mertz ( or ollie ) ) spotted )	#
|	 ( ( ( ( abby ( and pumpkin ) ) ( and pumpkin ) ) ( or millie ) ) cat )	 ( ( millie ( and ( pumpkin ( and ollie ) ) ) ) pony )	>
>	 ( ( millie ( or marcel ) ) striped )	 ( ( marcel ( or ( oona ( and ( millie ( and oona ) ) ) ) ) ) kitten )	>
#	 ( abby puppy )	 ( ( ( ( pumpkin ( or mouse ) ) ( or mouse ) ) ( or ( pumpkin ( or ( marcel ( or marcel ) ) ) ) ) ) puppy )	#
>	 ( ( ( millie ( or ( ollie ( or mertz ) ) ) ) ( and millie ) ) puppy )	 ( ( millie ( and ( ( millie ( and millie ) ) ( and ( pumpkin ( and mertz ) ) ) ) ) ) puppy )	>
#	 ( ( oona ( or ( ( mertz ( and pumpkin ) ) ( and ( oona ( and oona ) ) ) ) ) ) spotted )	 ( abby striped )	#
<	 ( mertz kitten )	 ( ( ( mertz ( and pumpkin ) ) ( or ( mertz ( or marcel ) ) ) ) kitten )	<
#	 ( mouse striped )	 ( ( oona ( or ( oona ( or ( pumpkin ( or marcel ) ) ) ) ) ) striped )	#
>	 ( ( ( marcel ( or ( oona ( and mertz ) ) ) ) ( or ( mertz ( or marcel ) ) ) ) cat )	 ( marcel cat )	>
|	 ( ( ( ( ollie ( and millie ) ) ( and pumpkin ) ) ( or ( ( pumpkin ( or ollie ) ) ( or ( pumpkin ( or abby ) ) ) ) ) ) puppy )	 ( ollie kitten )	>
>	 ( ( ( ( marcel ( or mouse ) ) ( or ( marcel ( or mertz ) ) ) ) ( or ( ( marcel ( and marcel ) ) ( or ( marcel ( and mouse ) ) ) ) ) ) cat )	 ( ( mertz ( and ( marcel ( or marcel ) ) ) ) cat )	>
v	 ( mouse spotted )	 ( ( ( mouse ( or ( mouse ( or millie ) ) ) ) ( or ( millie ( or ( mouse ( or mouse ) ) ) ) ) ) striped )	<
>	 ( ( ( ( oona ( and oona ) ) ( or ( mouse ( or pumpkin ) ) ) ) ( or pumpkin ) ) dog )	 ( pumpkin puppy )	>
#	 ( pumpkin spotted )	 ( ( pumpkin ( and ( ( oona ( and pumpkin ) ) ( or ( oona ( or pumpkin ) ) ) ) ) ) pet )	=
|	 ( ( ( ollie ( or ollie ) ) ( and ( ( mertz ( or ollie ) ) ( or ( mertz ( or pumpkin ) ) ) ) ) ) puppy )	 ( ( abby ( and ollie ) ) cat )	>
#	 ( ( abby ( and ( ( abby ( or mertz ) ) ( or ( millie ( and marcel ) ) ) ) ) ) striped )	 ( mertz spotted )	#
#	 ( ( ollie ( or ( oona ( and ( ollie ( and marcel ) ) ) ) ) ) spotted )	 ( ollie pony )	=
#	 ( ( ( ( oona ( or millie ) ) ( and ( millie ( or abby ) ) ) ) ( and ollie ) ) pony )	 ( abby pony )	#
|	 ( ( mouse ( or ( ( oona ( and pumpkin ) ) ( or ( mertz ( and pumpkin ) ) ) ) ) ) pony )	 ( ( mouse ( and mertz ) ) dog )	>
#	 ( millie pony )	 ( ( pumpkin ( or ( marcel ( or pumpkin ) ) ) ) pony )	#
#	 ( ( ( mertz ( or mertz ) ) ( or marcel ) ) striped )	 ( pumpkin spotted )	#
=	 ( ( ( oona ( or mouse ) ) ( or ( ( mertz ( and mouse ) ) ( and mouse ) ) ) ) kitten )	 ( ( ( ( oona ( and mertz ) ) ( or mouse ) ) ( or oona ) ) kitten )	=
|	 ( ( ( ( abby ( or abby ) ) ( or pumpkin ) ) ( and ( ( abby ( and abby ) ) ( or pumpkin ) ) ) ) kitten )	 ( pumpkin spotted )	>
<	 ( ( ( ( millie ( and millie ) ) ( or mouse ) ) ( and abby ) ) pet )	 ( abby pet )	<
#	 ( ( marcel ( and ( millie ( or ( marcel ( or millie ) ) ) ) ) ) kitten )	 ( millie kitten )	#
<	 ( ( ( ( ollie ( and mouse ) ) ( and ollie ) ) ( or ollie ) ) puppy )	 ( ( ( marcel ( or ( marcel ( or ollie ) ) ) ) ( or ( mouse ( or ( marcel ( and ollie ) ) ) ) ) ) dog )	<
<	 ( pumpkin cat )	 ( ( ( ( pumpkin ( or mouse ) ) ( or ( millie ( and pumpkin ) ) ) ) ( or millie ) ) cat )	<
>	 ( ( marcel ( or millie ) ) spotted )	 ( ( ( ( marcel ( or marcel ) ) ( or ( marcel ( or millie ) ) ) ) ( and mertz ) ) puppy )	>
#	 ( millie dog )	 ( ( mertz ( and ( mertz ( or ( millie ( or mouse ) ) ) ) ) ) dog )	#
|	 ( ( mouse ( or pumpkin ) ) pony )	 ( ( abby ( and ( pumpkin ( and mouse ) ) ) ) dog )	>
#	 ( pumpkin striped )	 ( ( ( ( mertz ( and abby ) ) ( or abby ) ) ( and abby ) ) striped )	#
<	 ( marcel kitten )	 ( ( ( ( marcel ( or mouse ) ) ( or ( mouse ( or mouse ) ) ) ) ( or mouse ) ) striped )	<
#	 ( ollie pet )	 ( ( ( ( mouse ( and mouse ) ) ( and ( mouse ( and oona ) ) ) ) ( and marcel ) ) pet )	#
#	 ( ( ( abby ( or ( ollie ( and abby ) ) ) ) ( and marcel ) ) spotted )	 ( millie striped )	#
#	 ( ( ( ollie ( and ( abby ( and abby ) ) ) ) ( or ollie ) ) striped )	 ( ollie pet )	=
>	 ( ( oona ( or abby ) ) striped )	 ( ( abby ( or ( ( marcel ( and abby ) ) ( and ( oona ( or abby ) ) ) ) ) ) kitten )	>
>	 ( ( pumpkin ( or ( millie ( or ( pumpkin ( or mertz ) ) ) ) ) ) cat )	 ( ( ( millie ( and pumpkin ) ) ( or ( abby ( and ( pumpkin ( and pumpkin ) ) ) ) ) ) cat )	>
#	 ( ( mouse ( and ( ( abby ( and marcel ) ) ( and ( mouse ( or pumpkin ) ) ) ) ) ) dog )	 ( pumpkin dog )	#
|	 ( mertz dog )	 ( ( ( ( pumpkin ( or pumpkin ) ) ( or ( mertz ( and millie ) ) ) ) ( and mertz ) ) cat )	>
|	 ( ( ( oona ( and marcel ) ) ( or mouse ) ) striped )	 ( mouse spotted )	>
|	 ( ( oona ( and abby ) ) pony )	 ( ( ( ( oona ( and abby ) ) ( and ( mertz ( or oona ) ) ) ) ( and mertz ) ) kitten )	>
|	 ( marcel puppy )	 ( ( ( ( pumpkin ( or millie ) ) ( and marcel ) ) ( and marcel ) ) kitten )	>
|	 ( ( ( ( millie ( or mertz ) ) ( or pumpkin ) ) ( or pumpkin ) ) dog )	 ( pumpkin cat )	>
>	 ( ( ( ( mouse ( or millie ) ) ( or ollie ) ) ( or ollie ) ) dog )	 ( millie puppy )	>
#	 ( ( ( ( pumpkin ( and mouse ) ) ( or ( pumpkin ( and mertz ) ) ) ) ( or abby ) ) puppy )	 ( mertz puppy )	#
|	 ( ( ( ( millie ( and millie ) ) ( and ( mouse ( and ollie ) ) ) ) ( or ( ( ollie ( and millie ) ) ( or abby ) ) ) ) dog )	 ( ( abby ( and ( millie ( and ollie ) ) ) ) pony )	>
<	 ( ( ( ( mertz ( and marcel ) ) ( or oona ) ) ( and abby ) ) pony )	 ( abby pony )	<
#	 ( ( ( ( millie ( and marcel ) ) ( or ( marcel ( and millie ) ) ) ) ( and ( ( millie ( or abby ) ) ( or ( abby ( and marcel ) ) ) ) ) ) spotted )	 ( ( pumpkin ( and pumpkin ) ) striped )	#
#	 ( ( ollie ( or ( ollie ( or millie ) ) ) ) puppy )	 ( ( ( ( ollie ( and millie ) ) ( or ( millie ( or ollie ) ) ) ) ( or ollie ) ) pet )	=
>	 ( ( marcel ( and ( mouse ( or pumpkin ) ) ) ) spotted )	 ( ( ( ( marcel ( or mouse ) ) ( and ( mouse ( and pumpkin ) ) ) ) ( and marcel ) ) spotted )	>
|	 ( abby spotted )	 ( ( ( millie ( and abby ) ) ( and abby ) ) striped )	>
|	 ( ( mertz ( or ( pumpkin ( or oona ) ) ) ) kitten )	 ( mertz pony )	>
#	 ( oona spotted )	 ( ( ( oona ( and ( mertz ( and pumpkin ) ) ) ) ( or ( oona ( or ( pumpkin ( and oona ) ) ) ) ) ) pet )	=
<	 ( ( ( ( mertz ( and mertz ) ) ( and pumpkin ) ) ( and oona ) ) pet )	 ( ( ( ( pumpkin ( and mertz ) ) ( and ollie ) ) ( or mertz ) ) pet )	<
#	 ( ( ( oona ( or oona ) ) ( and ( mertz ( or ( oona ( or oona ) ) ) ) ) ) kitten )	 ( oona pet )	=
#	 ( ( ollie ( or ollie ) ) pony )	 ( ( marcel ( and mouse ) ) pony )	#
#	 ( ( abby ( or ( ( ollie ( and mouse ) ) ( and ( mouse ( or pumpkin ) ) ) ) ) ) dog )	 ( ( ollie ( or ollie ) ) dog )	#
#	 ( ( ( ( abby ( or oona ) ) ( and abby ) ) ( or ( ( oona ( or abby ) ) ( or ( oona ( or abby ) ) ) ) ) ) spotted )	 ( ollie striped )	#
|	 ( ( ( ( mertz ( or abby ) ) ( and mertz ) ) ( or abby ) ) spotted )	 ( abby striped )	>
|	 ( abby pony )	 ( ( abby ( and ( ( mertz ( and mouse ) ) ( or ollie ) ) ) ) kitten )	>
>	 ( ( ( ( millie ( and ollie ) ) ( and ollie ) ) ( or mouse ) ) striped )	 ( mouse striped )	>
|	 ( mouse kitten )	 ( ( ( ( ollie ( or ollie ) ) ( or ollie ) ) ( and mouse ) ) spotted )	>
=	 ( abby dog )	 ( ( abby ( or ( millie ( and ( abby ( and abby ) ) ) ) ) ) dog )	=
|	 ( abby kitten )	 ( ( ( ( oona ( or abby ) ) ( and abby ) ) ( and mertz ) ) dog )	>
v	 ( ( ( ( oona ( or marcel ) ) ( and oona ) ) ( and marcel ) ) spotted )	 ( marcel striped )	<
#	 ( ( ( ( mertz ( and mouse ) ) ( or ( mertz ( or millie ) ) ) ) ( and ( millie ( and ( mouse ( or millie ) ) ) ) ) ) spotted )	 ( ( abby ( and ( abby ( or ( millie ( and mouse ) ) ) ) ) ) striped )	#
#	 ( ( mouse ( and mertz ) ) spotted )	 ( ( ( pumpkin ( or oona ) ) ( or oona ) ) striped )	#
#	 ( ( mertz ( and ( mertz ( or ( millie ( and millie ) ) ) ) ) ) pony )	 ( mertz spotted )	=
#	 ( ( ( pumpkin ( and ( pumpkin ( or abby ) ) ) ) ( and mertz ) ) kitten )	 ( abby kitten )	#
>	 ( marcel puppy )	 ( ( ( ollie ( or ( ollie ( and ollie ) ) ) ) ( and ( marcel ( and ollie ) ) ) ) puppy )	>
<	 ( ( ( ( mouse ( or mouse ) ) ( and marcel ) ) ( and ( mertz ( or ( mertz ( and mertz ) ) ) ) ) ) dog )	 ( mertz dog )	<
|	 ( ( oona ( or mertz ) ) kitten )	 ( ( oona ( and ( abby ( and ( marcel ( or marcel ) ) ) ) ) ) spotted )	>
v	 ( ( ( ( ollie ( or mouse ) ) ( or ( mouse ( and oona ) ) ) ) ( and ( ( mouse ( or mouse ) ) ( and oona ) ) ) ) spotted )	 ( oona striped )	<
#	 ( ( ( millie ( or ( mertz ( or mertz ) ) ) ) ( or ( ( mertz ( and millie ) ) ( and millie ) ) ) ) puppy )	 ( ( ( pumpkin ( or ( mertz ( and pumpkin ) ) ) ) ( and pumpkin ) ) puppy )	#
|	 ( ( ( abby ( and abby ) ) ( or mertz ) ) spotted )	 ( ( ( ( marcel ( and marcel ) ) ( and mertz ) ) ( or ( ( mertz ( and mouse ) ) ( or mertz ) ) ) ) striped )	>
>	 ( ( ( ( marcel ( or pumpkin ) ) ( or ( millie ( or oona ) ) ) ) ( or millie ) ) pet )	 ( ( ( ( oona ( or millie ) ) ( and ( pumpkin ( or millie ) ) ) ) ( and ( ( marcel ( and marcel ) ) ( and oona ) ) ) ) pet )	>
|	 ( ( ( ( oona ( or mertz ) ) ( or marcel ) ) ( or ( ( oona ( or oona ) ) ( and ( mertz ( and oona ) ) ) ) ) ) striped )	 ( mertz spotted )	>
>	 ( ( mertz ( or ( ( mertz ( or mouse ) ) ( and ( pumpkin ( or pumpkin ) ) ) ) ) ) striped )	 ( ( mertz ( and mouse ) ) kitten )	>
#	 ( ( mertz ( or ( ( millie ( and oona ) ) ( or mertz ) ) ) ) dog )	 ( ( ( ( ollie ( and mertz ) ) ( and ( ollie ( and mertz ) ) ) ) ( or ollie ) ) dog )	#
>	 ( ( millie ( or ( ollie ( or ( ollie ( and ollie ) ) ) ) ) ) dog )	 ( ollie puppy )	>
#	 ( ( mouse ( or ( ( pumpkin ( and ollie ) ) ( or ( pumpkin ( and mouse ) ) ) ) ) ) pony )	 ( ( ( ollie ( and ( ollie ( and ollie ) ) ) ) ( and abby ) ) pony )	#
